1636376400000,2021-11-08 13:00:00,ETH/USDT,4736.27000000,4763.00000000,4711.63000000,4715.79000000,18378.54970000,87028189.88570900,44606
1636372800000,2021-11-08 12:00:00,ETH/USDT,4730.03000000,4745.00000000,4722.64000000,4736.27000000,11085.31180000,52455245.66696700,40679
1636369200000,2021-11-08 11:00:00,ETH/USDT,4730.00000000,4735.21000000,4717.99000000,4730.02000000,8630.44880000,40800237.07098900,37245
1636365600000,2021-11-08 10:00:00,ETH/USDT,4720.24000000,4734.92000000,4713.38000000,4729.99000000,11747.64000000,55529327.52696100,36550
1636362000000,2021-11-08 09:00:00,ETH/USDT,4738.83000000,4740.83000000,4715.00000000,4720.24000000,12701.40270000,60019509.90599800,39703
1636358400000,2021-11-08 08:00:00,ETH/USDT,4723.30000000,4739.95000000,4708.42000000,4738.83000000,19586.21770000,92467210.92800300,40857
1636354800000,2021-11-08 07:00:00,ETH/USDT,4737.53000000,4748.00000000,4715.11000000,4723.29000000,12683.76560000,60000037.64274700,47415
1636351200000,2021-11-08 06:00:00,ETH/USDT,4720.08000000,4764.64000000,4714.57000000,4737.53000000,22416.70346000,106320177.10151990,107199
1636347600000,2021-11-08 05:00:00,ETH/USDT,4714.01000000,4729.00000000,4713.08000000,4720.00000000,12687.93280000,59888138.62928000,49438
1636344000000,2021-11-08 04:00:00,ETH/USDT,4720.51000000,4725.89000000,4708.58000000,4713.86000000,10498.44240000,49543208.41409600,39093
1636340400000,2021-11-08 03:00:00,ETH/USDT,4698.96000000,4737.26000000,4697.37000000,4720.51000000,18371.75229000,86714689.63967000,71337
1636336800000,2021-11-08 02:00:00,ETH/USDT,4686.65000000,4711.29000000,4686.65000000,4698.95000000,11607.95131000,54575327.69003280,35193
1636333200000,2021-11-08 01:00:00,ETH/USDT,4688.29000000,4707.00000000,4678.39000000,4686.66000000,26238.36934000,123079183.31371730,72411
1636329600000,2021-11-08 00:00:00,ETH/USDT,4612.59000000,4697.00000000,4612.00000000,4688.29000000,45378.98944000,211541771.98017120,178422
1636326000000,2021-11-07 23:00:00,ETH/USDT,4596.39000000,4616.27000000,4594.21000000,4612.59000000,6803.58490000,31318064.49979300,34052
1636322400000,2021-11-07 22:00:00,ETH/USDT,4625.62000000,4632.00000000,4587.13000000,4596.39000000,8252.08610000,38025412.08767900,33463
1636318800000,2021-11-07 21:00:00,ETH/USDT,4624.45000000,4637.98000000,4621.49000000,4625.62000000,8720.44140000,40357627.40138900,36577
1636315200000,2021-11-07 20:00:00,ETH/USDT,4603.36000000,4627.08000000,4590.68000000,4624.45000000,6867.28550000,31650225.07598500,24342
1636311600000,2021-11-07 19:00:00,ETH/USDT,4611.19000000,4619.03000000,4593.55000000,4603.36000000,6421.41960000,29594436.09107100,21406
1636308000000,2021-11-07 18:00:00,ETH/USDT,4610.15000000,4612.91000000,4587.83000000,4611.20000000,7909.05020000,36384268.06278200,21711
1636304400000,2021-11-07 17:00:00,ETH/USDT,4592.19000000,4610.16000000,4587.77000000,4610.16000000,7653.95510000,35181853.70722900,21083
1636300800000,2021-11-07 16:00:00,ETH/USDT,4604.04000000,4617.59000000,4589.49000000,4592.18000000,9379.73120000,43176364.54739300,34880
1636297200000,2021-11-07 15:00:00,ETH/USDT,4597.82000000,4608.34000000,4574.04000000,4604.05000000,9214.26490000,42318367.43013800,29942
1636293600000,2021-11-07 14:00:00,ETH/USDT,4605.44000000,4626.02000000,4597.82000000,4597.82000000,12962.88160000,59820922.65683900,41282
